# x y z intensity
0.3293514752812936 17.57408577538347 0.4307920402473553 3
0.1067397318108434 9.862023325734384 1.090147279319639 12
0.2718632664382981 20.58312924307775 0.4987362511568415 6
0.2172389192232906 25.12759000696957 0.5787093185623284 3
0.210370277165761 28.03895035708101 0.8582044943049205 15
0.09856172111855188 9.816071255043067 1.548203239570104 44
0.4243305135357958 9.860950675069965 1.679362329350638 6
0.0992735675965799 9.836225439034314 1.698841335918342 47
0.1854140418711794 28.02913901156267 1.720102400985717 86
0.1092974788205414 9.850470024199655 1.85002624289175 5
0.4160346606470278 9.818697799101818 1.981943940281211 101
0.1109335046256945 9.85000670567034 2.001461431077916 5
0.4267577118727044 9.808271447207634 2.13254071457128 23
0.1015270128413122 9.826718788091227 2.15234796846511 45
0.4280157040499788 9.839392280134971 2.284599921466527 22
0.1014217598544385 9.865539952143232 2.305232423305038 59
0.41769404805698 9.832064781196397 2.435688578460936 31
0.1137790927551576 9.826567814261098 2.455011924912525 3
0.4192260253129707 9.838518295310442 2.587770385237031 38
0.1159818329065676 9.812838227627283 2.605715744531066 0
0.4294679992850068 9.874002892687392 2.749816137480023 26
0.1053627198022078 9.818174394774383 2.780547125972344 41
0.4323696362273195 9.784666186280999 3.339565567359355 33
0.107347182738786 9.820109843658459 3.569789863619055 29
0.4602693455436111 8.15294395455995 0.1948476395419051 2
0.182235800648922 9.066647839801933 0.2331208340870023 11
0.4488296269411107 9.553458255484115 0.8008428627148108 8
0.1636539068863174 9.58838651934815 0.8149324514026552 13
0.4105593663098592 15.36089278193057 0.3767806166032662 3
0.394816566975732 17.58668666185834 0.4297311874160107 3
0.3481924229487181 20.61189814262678 0.4967677785479669 7
0.349722139038245 20.81465181503706 0.8039128240976323 11
0.3724708914221762 20.7811173256125 1.125484633474428 36
0.461601170197895 9.865301282720067 1.679238866946933 6
0.3498420426048903 21.23463934753741 1.761449240928211 33
0.4533565626987806 9.799082744630981 1.98172127508412 101
0.4638355432410848 9.812615923504245 2.132601756952389 101
0.4655379612856507 9.799766308843092 2.282963765301957 92
0.4548894176621314 9.832444134388256 2.43565104403259 47
0.3643924712829769 20.79906105988616 3.363874749609958 29
0.4669040522880208 9.862385395547683 2.748738747959107 20
0.1423481046736426 9.823680599832494 2.780869895626684 56
0.4694465262874712 9.777082572364142 3.338356830830613 37
0.4902691110442563 8.13359366315718 0.1988996477465249 2
0.2151900786513725 9.075755606676983 0.2316590399327859 10
0.4840054449890705 9.525903128212345 0.8039922797498265 8
0.197955322000998 9.613531001987527 0.8122326331446579 11
0.4666365683792855 15.40902499834614 0.3720317878679641 4
0.4592946572415688 17.58310754399308 0.4300164877359409 3
0.4236706629147797 20.62442726926782 0.4959042083797643 9
0.4261191672629068 20.79523024706037 0.8049016372356959 12
0.4475952998158903 21.02142122579549 1.116595401244351 12
0.4977436238014932 9.869518151141358 1.679127272693663 7
0.4294324230424273 20.89920230446232 1.763444238270786 16
0.3847166631524737 38.56388339321957 2.840416084320322 101
0.4570816062929162 21.35864588131113 2.745225415674656 33
0.4908485554750934 9.848663197717199 2.436510250971741 101
0.1871234029769921 9.825428149473771 2.454719247752762 1
0.4407749106371412 20.76764614342378 3.361560259527939 33
0.5030378979924788 9.866570573398185 2.749059551989439 23
0.1771855755112883 9.856918845826664 2.783728496428008 51
0.5052136916115899 9.797059700558 3.341259918913836 82
0.1817928942770151 9.787553337610666 3.563665855500771 1
0.5200475461292504 8.14937791174961 0.1956197263221699 2
0.2489640304004184 9.061146348044206 0.2345109854896298 11
0.5189319607209317 9.52206426402701 0.8044208959452002 7
0.233070150627624 9.618686767596413 0.811761637716141 10
0.5231605148626752 15.36937606483463 0.375915644576536 3
0.0245995492663138 15.65050880767781 0.3780786996543166 2
0.5237393955710392 17.59125001302579 0.42930825500292 3
0.4991932861483026 20.66461775115961 0.4931508006609843 2
0.4948295012957573 25.04969684916368 0.582654428346345 2
0.5244794305128686 21.26944433669708 1.107410461414816 19
0.5339205902168047 9.869602816334401 1.67910154478043 10
0.4947945031869836 28.01132156981605 1.719970684680612 50
0.2209422976017834 9.838118991571804 2.001192547713186 1
0.5258592857921756 39.19200455394672 2.85577028843986 22
0.5323606531542311 38.6889518072899 3.43823564102385 52
0.2122775697934725 9.833800230458831 2.303634025336656 1
0.5132913001392894 20.93577415392744 3.050558530812454 48
0.2230120439174688 9.830644781458377 2.454922384198053 100
0.5167527149429525 20.90353075049897 3.371111800652622 46
0.539203354915377 9.866638641254708 2.749033835112884 20
0.2139756469504157 9.838274232663967 2.781899901121629 47
0.5425779164396431 16.76915209611432 4.373277824442258 21
0.2259514905175692 9.536590470894145 3.520544275547466 1
0.5510627971948774 8.133724844988643 0.1988474452395422 2
0.2835650244516306 9.054277872691166 0.2359141074189047 11
0.554995936071726 9.522072816105274 0.8043845649939805 3
0.2690426083687181 9.635636687149708 0.8099413381515528 11
0.5807294713254543 15.40117335545318 0.3727175229010959 3
0.08288558564912951 15.66024541015058 0.3772487918559664 2
0.5893084959692001 17.57125367689012 0.4308971163715245 3
0.01955299479476413 17.92937367722608 0.4355951733384456 2
0.5761461368246323 20.70453038721004 0.4903719443694978 3
0.5877696562457111 25.04569439300275 0.5827669858651258 5
0.5712440094890348 9.865557773125392 1.679149777535923 7
0.5985903666642856 28.01129800563242 1.719863220539352 63
0.2586231808086812 9.823228500441587 2.000975565795059 56
0.2490268080921745 9.796097543706125 2.151264783213228 45
0.675298104723413 38.69671857532066 3.43840678582026 25
0.2500743411034005 9.814961681278431 2.302758144479433 101
0.5911942863178077 20.94771806930332 3.051141935360963 79
0.2603201552218437 9.827750145015427 2.454655574533724 7
0.5945390987617831 20.91544992299584 3.371879152522097 54
0.5763660325754734 9.822744155781072 2.745184391288821 15
0.2518995753019226 9.815513268975709 2.779698770852206 59
0.604925693745588 16.70177179330394 4.363256510286176 17
0.5810734538520628 8.172787190176871 0.1906791650812921 2
0.3162684930774893 9.074822307872257 0.2322953963138732 15
0.3038755129511597 9.656432166582183 0.8076871407169877 15
0.6020845810524975 9.824062509088556 0.9224705513791613 0
0.1403914791397007 15.6578328242506 0.3775924202776644 2
0.6040901089516535 9.885601392285286 1.069494435315275 1
0.08608339495750461 17.89927349659941 0.4381361753904642 2
0.02485576822764135 21.21586871306047 0.4966799252127502 3
0.605760402327004 9.86097093624136 1.527629514091386 3
0.6072949412651252 9.849381656142015 1.67946763665033 10
0.2953299172242352 9.796205696881524 2.000636539165304 95
0.6090599604069189 9.840660955135084 2.133176517258129 8
0.2846231210338923 9.809091684398654 2.151557657614352 62
0.610692244831742 9.843762218689266 2.284607744771781 8
0.2858450824934515 9.823951132026737 2.303067598509451 6
0.2965413287378269 9.820726845149576 2.454171928230062 13
0.2974077417666179 9.850843815194958 2.607884698387027 10
0.6125138749783787 9.84247184901067 2.746891417601161 20
0.2878787656426403 9.816506592395385 2.779673046729197 64
0.6143974537887058 9.8364236389212 3.347028522560468 10
0.6107224578038235 8.137334024654052 0.1979904887401329 2
0.3496130414346095 9.071643327284532 0.2329907541402925 13
0.02333571316445782 9.52414973589091 0.3372839495502959 8
0.6274439237792422 9.819757194785135 0.7703205213449937 16
0.3391859449523411 9.661205710665536 0.8072159803835861 13
0.6382089416752834 9.835709022451598 0.9212677055980236 5
0.1980420777433889 15.64724762857968 0.3787055544240072 2
0.6393929990200775 9.793619634775531 1.07708766249214 10
0.1518609750139437 17.89284270526486 0.4387362956235591 2
0.6295678618437297 9.852952864724694 1.224373941330864 33
0.1026158830949992 21.21761153303931 0.4966243989129794 3
0.6310058621516508 9.83405295460499 1.377244725448158 44
0.01481883181762389 25.67804645130045 0.599307189544585 2
0.6417359078384177 9.844675614320666 1.528193081150356 7
0.6434764138708282 9.857067367241367 1.679270269618369 6
0.63265229304057 9.8152630209312 1.830969557689122 50
0.3273844368029108 9.901506416170454 1.849663293266372 0
0.6346387518399548 9.85500822464487 1.982099523514538 49
0.3310640042770745 9.80503590340661 2.000700390194733 96
0.6451680324836329 9.844341619270747 2.133249353207111 1
0.3200379427195383 9.833948129581115 2.152168986062571 23
0.3215849071951642 9.836805236026413 2.303544592626571 6
0.6364786678032577 9.856308977960834 2.436838165283168 34
0.3327045013476664 9.813571052171854 2.453688400813915 16
0.6377591181022562 9.822808641482341 2.586462897347916 13
0.3337634321878202 9.839703748354848 2.606988211673257 71
0.3236818870626135 9.825332875532649 2.780368317377996 56
0.7253963838663691 16.5267691896858 4.337399418117939 22
0.02043228654004747 9.819941769326435 3.935030955544204 13
0.6416520592063517 8.133101749303218 0.1987740592114468 2
0.3842912104194973 9.056540430265953 0.2358316993617473 10
0.07017279158086898 9.313059274595872 0.3719743020585444 23
0.7100439467261641 13.44355910544687 0.3566524570027416 3
0.3756828796718479 9.665850319960231 0.8067328430348311 12
0.7509459779413004 15.37988432344734 0.3745406477186656 3
0.256541496545432 15.64839334567662 0.3786448567104576 2
0.7835441149459801 17.56167062622509 0.4314007677344208 3
0.2181578622093696 17.91806044777167 0.4367256601024511 2
0.8050421064241704 20.71085492557009 0.4896446849063689 3
0.1822071429043277 21.17916092728899 0.4991646812341317 4
0.8620769468693823 24.87189669718228 0.5915138128633292 2
0.1102131247599225 25.6718089382069 0.5996092450810309 2
0.9791445380446959 31.32755763986916 0.7363513538688313 2
0.006528076270224448 28.03770249570199 0.9120841054953934 1
0.05897008712365204 9.850719055547168 1.565875471338176 1
0.3543184489301183 9.892226628924366 1.697686504439302 28
0.06137135694876528 9.834650605847676 1.717737899181824 0
0.3649705439677471 9.894224398541867 1.849658413802074 69
0.3680126414028397 9.813738343399331 2.00075194493331 100
0.3574569999253427 9.822698960750111 2.151812481329593 8
0.06195915190671042 9.860227437791158 2.172250553769906 2
1.038330118306731 34.30487958364392 3.262609102107649 4
0.3590123568681378 9.825557238617458 2.303003881579713 6
0.06209842107085195 9.890751693878233 2.325411075491625 2
0.8234595111798761 21.0058075123944 3.054269806151081 44
0.3698253880460627 9.81427055852985 2.453650461189681 8
0.825427421254781 20.89764774287606 3.370560208671035 32
0.3711873307453335 9.8284340853043 2.60607958522944 20
0.800502655571447 17.65934551474484 3.426651225333042 2
0.3609175609770896 9.822083848751197 2.779969851853486 74
0.7898189887203568 16.70798886583802 4.364276845262942 32
0.05931086171684297 9.786587013088694 3.92766637272137 141
0.6715894842171617 8.140506033927602 0.1971235993991195 2
0.417326261714255 9.06885471535357 0.2336509864395528 10
0.1059789541131553 9.279227218365852 0.3777378539163773 33
0.7593204830788072 13.44284672519273 0.3566176137993524 3
0.4118623113740194 9.610744266234827 0.812949312752105 10
0.08017310083178519 9.869309584525984 0.802279285641022 5
0.8074551640747683 15.38696967823239 0.373715831410367 4
0.313611765919384 15.66923314114001 0.3766803773456791 4
0.09157672904225067 9.853516460711132 0.9571590181142906 33
0.8485380003955598 17.59653347554808 0.42837362543254 2
0.2847533197880658 17.85533636328309 0.4418555761421464 2
0.09367912746825913 9.842854353858565 1.110655438909333 30
0.8820019409306241 20.77359238544531 0.4852706439057551 2
0.2607909444458738 21.10849240490224 0.5038303150657946 4
0.08406262857054636 9.825273448003706 1.26386414626179 6
0.9546959133031721 24.95841835517275 0.5868581264314552 3
0.2048850247499658 25.62927229866314 0.6017526032121023 2
0.0845385931276541 9.849774421434956 1.414228929502895 11
1.095516682283896 31.41366770874805 0.7330290457924824 2
0.1093031815768442 28.03947221057967 0.9120108652876726 14
0.09435508069797938 9.86839599302075 1.56532234950749 34
1.253874282375761 40.02030905985111 1.031069426304416 22
0.1137132049289484 28.05126897510414 1.342814547212719 23
0.09687985458903481 9.848329583372134 1.717500882875594 42
1.205978385697907 39.68957923319316 1.648024756807524 84
0.144500121712283 28.01682739423115 1.773896383735307 100
0.08676095044014631 9.841362031190911 1.868956092610102 28
0.4039840591138966 9.814308291292987 2.000726319402268 83
0.0873064995016366 9.864586277106616 2.020582045694399 29
1.478857486554261 52.11568477846667 3.173309962405794 16
0.393462602650841 9.823307951308612 2.151786824723239 30
0.097742806592229 9.869908302605237 2.172452437377968 18
1.155355699196448 33.82329400269734 3.243346897525565 4
0.3948495340049505 9.83814912168593 2.303480856302527 18
0.09924680326886315 9.872481940657563 2.324508521501766 10
0.4057982614790874 9.814835034450786 2.453624835581052 12
0.07635977866121579 9.879587315884736 2.477198533126855 10
0.4068850206674626 9.852927605425116 2.607795104007312 64
0.08125789037759934 9.80973680965724 2.62456225935498 2
0.8128402190929205 14.80154141799941 3.178176038374587 5
0.3972130733056514 9.802765821071477 2.778141814218777 63
0.09137495400404672 9.821392293248794 2.824152251293788 30
0.8521531292607041 16.76631722182673 4.373018690536894 14
0.09643206991785491 9.760908108727696 3.921942568706457 202
0.7014247533553715 8.139969888060731 0.1971025213254197 1
0.4503684915718147 9.088917979107178 0.2300321113394007 13
0.1405030884834144 9.268923935262421 0.3796428383803377 44
0.8089038253428928 13.45784731713467 0.3547685807651101 3
0.4474774262398882 9.571402943537237 0.8173827250381207 9
0.1163479555176974 9.870930920681975 0.8022533321717262 1
0.8632636138429686 15.35802872829375 0.3764233188256637 3
0.3713015323233819 15.64607234610276 0.3789478762006389 2
0.9125228881681935 17.57137353814644 0.430315850457025 3
0.3500247256218618 17.87210075182338 0.4405147372679772 2
0.9567746009094791 20.70436897068722 0.4898074006399744 3
0.3407692783552083 20.83797410738438 0.5216104081489277 9
0.1183657742070932 9.866764285294623 1.261293071076676 1
1.057716477849691 25.52783729300596 0.5569487916096642 2
0.3443821554462911 20.81663240206424 0.8438313870893415 10
0.1187660172318037 9.89528977466793 1.412078000949465 1
1.208855963061647 31.3274974831839 0.7360417924343559 2
0.2125871617266235 27.99689423939153 0.9134729323996302 13
1.40037169514597 40.00943119608245 1.031137687165198 7
0.2170331338850666 28.00865740834749 1.343601047320657 36
1.348251980128498 39.53090982647345 1.64887723042158 21
0.3182961753054958 21.24652685193109 1.802139650680746 22
1.609088781846949 51.89468842965459 2.370381429819371 12
0.4399957541620598 9.810746160375242 2.000656001633303 100
1.663879455414736 51.83604958793862 3.166387872135581 7
0.4294659019493434 9.823784913822564 2.15176119280392 14
0.8918838806875489 16.06322849884881 2.533251770602896 10
0.4311764464028551 9.814643701056772 2.302449974016948 17
0.8712448492532456 15.88811955289734 2.770885803839496 1
0.4415269857205699 9.839227236896852 2.454972587617624 23
0.1136100635960215 9.857291320310335 2.475752629246227 4
0.8995628064758912 17.11729426747529 3.102973083849719 3
0.333814177170811 20.78392990822807 3.402905886959207 11
0.1172132484510915 9.811359311590712 2.624536461441194 6
0.929149940733587 17.62112466976695 3.423441580291528 16
0.4328326781898391 9.831115051936797 2.780639556124316 58
0.8971755814562592 16.02531418297401 4.263458391949241 12
0.132043545658836 9.766391281661763 3.922730848916761 208
0.7323375812963013 8.135410192814861 0.1978861256843093 2
0.4848017733823007 9.097055799141856 0.2285590246140403 13
0.1754917688514122 9.274272283018723 0.3789635609455562 45
0.85883360010173 13.43293469054697 0.3574384236895857 3
0.4838503399002392 9.551806005704924 0.819575111732346 7
0.1637143403690609 9.6181578319158 0.8302556252975268 2
0.9216974178523991 15.39653785778317 0.3724394526476398 5
0.4298143445723313 15.6465875100267 0.3788871921739363 3
0.9779886029548319 17.56590598431406 0.430579788700224 3
0.4167231380261722 17.86869267500379 0.4407689178187872 2
1.034861211435579 20.74659297786977 0.4867572494496457 2
0.4182844387354561 20.84255788307762 0.5212672315682737 9
1.144518162989047 25.19431941524268 0.5741742088098499 2
0.4216571210199753 20.84917194250734 0.8421428668189658 9
1.326524903931765 31.39277292260126 0.7334162391605785 3
0.3750185064674298 20.73857114098931 1.166842295400538 12
1.447872994421071 36.01619524313157 1.116751801430046 6
0.3780583173554153 20.78326475916732 1.48474308481862 10
1.495054746207198 39.55968106874692 1.648528848934133 13
0.4008038588487211 20.73922109106418 1.804183260693414 16
1.801589827314678 51.93841617640996 2.37062451407398 7
0.4041511873215538 20.74612978012605 2.122808793467594 17
1.407916030169047 34.17459721864619 2.731777605695806 5
0.4667636154124513 9.808139237188536 2.15129873119758 101
1.416331389031149 34.28537045171881 3.261820116865212 23
0.4682563287147341 9.822979213959387 2.302747078016045 81
0.9608706324063985 17.12454482242726 2.839372148256896 12
0.4785758394016038 9.867485538291337 2.456536674850152 100
0.9616947061452532 17.04407520091442 3.097823494483285 17
0.4114039349666829 20.74466689529372 3.399923460116176 29
0.9955066248657183 17.64349623753736 3.425452671286593 1
0.4700328201298929 9.831453119363312 2.780601545099354 65
0.9654597556920266 16.34827285313061 4.311419164273914 12
0.4721381635192377 9.825412378293917 3.568810485532649 36
0.1681090915166588 9.791317306310205 3.927576665599622 200
0.762259423847141 8.13857017440033 0.197050392514649 2
0.5181461711059658 9.097202189351028 0.2285353561760695 12
0.2110443885035009 9.23215227378183 0.3860138353768381 49
0.9079562402142749 13.42770903038576 0.3578572928190679 5
0.5188316780869358 9.56387962781983 0.8182126292063214 5
0.1991106562011151 9.615505965914023 0.8306685119368554 3
0.9780138631062159 15.39106221828042 0.3727921777438309 3
0.4871201807520962 15.65883524497351 0.3776922549021871 2
1.042141797110234 17.5562197104685 0.4311970313591822 3
0.4822158825237743 17.86903021490292 0.4407224211243446 2
1.110021206142338 20.71273122353789 0.4888640867465504 2
0.4938904574746499 21.18612844185194 0.4986545187333418 4
1.241364829482502 25.35565467483304 0.5655512553477453 13
0.4877301206200031 25.69533241738603 0.5983039250530027 2
1.439520522546526 31.31776368151631 0.7359876798432897 2
0.45062062582561 20.83098815835611 1.163577694037136 7
1.525873734240835 34.13784070112504 1.15696964402789 1
0.4540093388637232 20.8357167804849 1.483672664033988 5
1.490834112661193 34.17809327621796 1.681403809200571 7
0.4537668361728067 28.00750060522738 1.773691726418655 62
1.494950307925101 34.12514851813443 2.20606575913355 21
0.424367355899544 39.30525783975571 2.330082136080661 18
0.1951438745935035 9.920950360672235 2.021173588463447 0
1.528647831478227 34.01530886934495 2.72785410962375 16
0.3858780754454429 38.54200230784717 2.913777587221245 101
0.2077301728179066 9.866202504894497 2.172134319236399 3
1.523586838927108 33.65071364815076 3.236492400428891 6
0.5043831763767843 9.791214530098221 2.301381425402712 47
0.2096654039452013 9.856784462170014 2.323541830247408 13
1.476853059923349 33.25581954409139 3.73283439722692 5
0.5149789348250107 9.783792719808382 2.451704807554864 65
0.1887701094568419 9.812283504616973 2.472848735350193 2
0.9654431294838191 14.96445766883276 2.950637088757372 8
0.4870659651567408 20.88464235527119 3.410025389324661 13
1.058300851672979 17.5779885266609 3.41986386208563 8
0.5061250339161554 9.815720746745464 2.779134180365909 69
0.1997240524521235 9.849636208234118 2.826329826816233 0
1.027595877090975 16.42176792523939 4.322503889312745 11
0.5083698664386864 9.762522339780071 3.558012512439172 62
0.2042679452681011 9.784801074208483 3.925922962912511 204
0.7914908481047178 8.118134931402718 0.2011032616416989 2
0.5514738024086026 9.077552670835079 0.2321069348808445 10
0.2448878799104837 9.233301612130878 0.3859896366484148 54
0.9574189466791367 13.43422060400978 0.3569154079138881 4
0.5587806890917648 13.70592067091497 0.3535760211740507 5
0.2333401296344431 9.648489278330182 0.8271379849150775 3
1.033028592692913 15.34559294374471 0.3770701628215317 4
0.5445130465382502 15.61513382528332 0.3818840742505706 3
0.05037363281807683 15.89315075150634 0.3854411345792546 4
1.105851094980341 17.5343454605237 0.4328084298053075 4
0.547702886670334 17.82527130030009 0.4442354524775959 2
1.185939943554778 20.71050856189019 0.4888106478692433 2
0.5715158053143938 21.16221253332608 0.5001733719554985 3
1.340784265722035 25.56053515628074 0.5546313412049071 10
0.5819224976312889 25.69935219098462 0.5980361657865199 2
1.552630958335207 31.26232501858204 0.7378227056662369 3
0.5267340840445354 21.15498538140066 1.152215832796204 17
1.625429622967647 33.34660411185522 1.173815822024097 2
0.5300943707385735 21.32780693970957 1.474001151977623 22
1.615352515177235 34.1504014343296 1.681462798526431 19
0.5564237338497648 27.99963839070538 1.77365243257837 73
1.620153913094924 34.12542492759949 2.206014613340547 13
0.5952664170272322 80.10287422662348 2.785636496511538 83
0.2318871813415531 9.910164446133802 2.02099026243252 24
1.654627332299902 34.05143573671014 2.728749698511236 2
0.5269375566873038 39.07813114701243 2.927894649167722 34
0.2445014940467261 9.847382129095807 2.17153918126667 78
1.6567575636831 33.9464939402725 3.248385461360029 17
